2026-02-04 03:11:02.920147	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2Fc3a4ad2c-3f3a-47e2-8386-13b3f7355ae5%2F&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR280NVT/	ENCSR280NVT	PRO-cap	PRO-cap	tissue				Homo sapiens vagina tissue female adult (53 years)	vagina		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Vagina.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF784KLR/,/files/ENCFF247XLL/,/files/ENCFF702CIL/,/files/ENCFF481QHK/,/files/ENCFF688MXR/,/files/ENCFF466XOY/,/files/ENCFF861CTJ/,/files/ENCFF980UFB/,/files/ENCFF324LOL/,/files/ENCFF026UHD/,/files/ENCFF113OSU/,/files/ENCFF835LYZ/,/files/ENCFF883NBI/,/files/ENCFF677CVD/,/files/ENCFF522UPX/		ENCBS904BDJ	1	2,1		Homo sapiens	adult	53 years												/replicates/2238c79e-e59f-4a87-8811-ce494ca851bb/,/replicates/bb777ee2-2328-4ab5-ba87-55dadb6904ee/				capped RNA enrichment
/experiments/ENCSR245HPE/	ENCSR245HPE	PRO-cap	PRO-cap	tissue				Homo sapiens psoas muscle tissue female adult (41 years)	psoas muscle		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Psoas muscle.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF842DQT/,/files/ENCFF418AMK/,/files/ENCFF012TUG/,/files/ENCFF649EMJ/,/files/ENCFF763KUI/,/files/ENCFF452XIF/,/files/ENCFF234GLW/,/files/ENCFF445TCS/,/files/ENCFF645INU/,/files/ENCFF264CPJ/,/files/ENCFF631GYP/,/files/ENCFF615ZAO/,/files/ENCFF313PCX/,/files/ENCFF737MOO/,/files/ENCFF385LKB/,/files/ENCFF457KVY/,/files/ENCFF136ZHI/,/files/ENCFF278XID/		ENCBS533GIY	1	2,1		Homo sapiens	adult	41 years												/replicates/a753fc08-2e5a-4573-9ce1-b8f391d5d6f7/,/replicates/41dc1a3d-7ae2-4515-84e5-aa2ecf0d516b/				capped RNA enrichment
/experiments/ENCSR889QVM/	ENCSR889QVM	PRO-cap	PRO-cap	tissue				Homo sapiens ovary tissue female adult (53 years)	ovary		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Ovary.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF717WLX/,/files/ENCFF429UCN/,/files/ENCFF942UEK/,/files/ENCFF691PDL/,/files/ENCFF773VGJ/,/files/ENCFF492SVZ/,/files/ENCFF063JWN/,/files/ENCFF441YAA/,/files/ENCFF225QRI/,/files/ENCFF042LWJ/,/files/ENCFF708CZI/,/files/ENCFF393JXD/,/files/ENCFF852ZQR/,/files/ENCFF653BLJ/,/files/ENCFF617FMS/		ENCBS367YRP	1	2,1		Homo sapiens	adult	53 years												/replicates/bf401b04-a0af-416b-be43-143576ffa68b/,/replicates/12f09dad-9983-491b-b472-96b13bf654ad/				capped RNA enrichment
/experiments/ENCSR712UDA/	ENCSR712UDA	PRO-cap	PRO-cap	primary cell				Homo sapiens peripheral blood mononuclear cell	peripheral blood mononuclear cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in PBMCs.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF682XHW/,/files/ENCFF373YVU/,/files/ENCFF908WAI/,/files/ENCFF309AJX/,/files/ENCFF618GBF/,/files/ENCFF823AUC/,/files/ENCFF050VKM/,/files/ENCFF697KWI/,/files/ENCFF592QTD/,/files/ENCFF733TSK/,/files/ENCFF819SFE/,/files/ENCFF131GUM/,/files/ENCFF013WQN/,/files/ENCFF981PIT/,/files/ENCFF095VFN/		ENCBS488GBD	1	2,1		Homo sapiens	unknown													/replicates/ca3668f6-9002-444b-9ab2-cd0ee931d737/,/replicates/9fbe3a02-9658-4835-b216-ba5790bac47c/				capped RNA enrichment
/experiments/ENCSR926PFT/	ENCSR926PFT	PRO-cap	PRO-cap	tissue				Homo sapiens omental fat pad tissue female adult (53 years)	omental fat pad		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Omental fat pad.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF910PMX/,/files/ENCFF303FZT/,/files/ENCFF826QFZ/,/files/ENCFF388LFB/,/files/ENCFF505CNK/,/files/ENCFF923CEH/,/files/ENCFF443OFA/,/files/ENCFF299JQI/,/files/ENCFF521MWC/		ENCBS435DGN	1	1		Homo sapiens	adult	53 years												/replicates/0324a4f0-0a5a-4e88-9f06-bd2d58ec0488/				capped RNA enrichment
/experiments/ENCSR679CMZ/	ENCSR679CMZ	PRO-cap	PRO-cap	tissue				Homo sapiens testis tissue male adult (54 years)	testis		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Testis.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF370GYW/,/files/ENCFF441HBK/,/files/ENCFF193IRD/,/files/ENCFF641LYX/,/files/ENCFF534QXH/,/files/ENCFF696MMY/,/files/ENCFF301KEV/,/files/ENCFF298HOD/,/files/ENCFF484CYA/,/files/ENCFF052EMQ/,/files/ENCFF949APO/,/files/ENCFF779ATO/,/files/ENCFF382BDG/,/files/ENCFF104MEH/,/files/ENCFF780VYP/,/files/ENCFF569TXP/,/files/ENCFF408XKR/,/files/ENCFF447USZ/		ENCBS371UYV	1	2,1		Homo sapiens	adult	54 years												/replicates/f851a9d7-6901-4f70-9b6a-9648f0981a64/,/replicates/d0e13af1-5db7-40fe-8bd4-fb1fbdd99085/				capped RNA enrichment
/experiments/ENCSR642TRG/	ENCSR642TRG	PRO-cap	PRO-cap	tissue				Homo sapiens tibial artery tissue female adult (53 years)	tibial artery		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Tibial artery.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF962LCW/,/files/ENCFF483ESG/,/files/ENCFF969VWN/,/files/ENCFF092CCW/,/files/ENCFF984IHC/,/files/ENCFF801ERI/,/files/ENCFF402OIG/,/files/ENCFF240PQP/,/files/ENCFF236LRF/,/files/ENCFF909ZBT/,/files/ENCFF240AEM/,/files/ENCFF464PRP/,/files/ENCFF738XVP/,/files/ENCFF007TNJ/,/files/ENCFF252EKB/		ENCBS723TRH	1	2,1		Homo sapiens	adult	53 years												/replicates/b5a32237-77a9-403c-b97e-581f2a2f4a5a/,/replicates/1bd285a1-8348-4414-8135-5c9f61d073a2/				capped RNA enrichment
/experiments/ENCSR723NVI/	ENCSR723NVI	PRO-cap	PRO-cap	primary cell				Homo sapiens with type 1 diabetes mellitus; T-cell female adult (48 years)	T-cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in T cells from T1D donor.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF555YEU/,/files/ENCFF387YDX/,/files/ENCFF988TBS/,/files/ENCFF013UAM/,/files/ENCFF499VLN/,/files/ENCFF620HBP/,/files/ENCFF207HZB/,/files/ENCFF728SFW/,/files/ENCFF005DCY/		ENCBS332KSI	1	1		Homo sapiens	adult	48 years												/replicates/619cbd39-8ef8-4e9f-8b5d-c4a46b5ec1b6/				capped RNA enrichment
/experiments/ENCSR175VMO/	ENCSR175VMO	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Pancreatic Carcinoma in the Ovary tissue female adult (52 years)	Metastatic Pancreatic Carcinoma in the Ovary		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic pancreatic cancer to ovary.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF197ENF/,/files/ENCFF097FOR/,/files/ENCFF591VVW/,/files/ENCFF707FTZ/,/files/ENCFF384FLE/,/files/ENCFF304XHF/,/files/ENCFF870DUL/,/files/ENCFF913QIV/,/files/ENCFF625VTG/		ENCBS573PNR	1	1		Homo sapiens	adult	52 years												/replicates/633713fa-6b53-4093-975c-004af7418c32/				capped RNA enrichment
/experiments/ENCSR718AQM/	ENCSR718AQM	PRO-cap	PRO-cap	cell line				Homo sapiens HCT116 genetically modified (insertion) using CRISPR inserting O. sativa LOC4335696, (insertion) using CRISPR targeting H. sapiens MED14 treated with 1 μM 5-Phenyl-1H-indole-3-acetic acid for 6 hours	HCT116		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in MED14_T.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF834RKB/,/files/ENCFF853PPN/,/files/ENCFF633IPP/,/files/ENCFF103FIS/,/files/ENCFF287RZL/,/files/ENCFF724HBF/,/files/ENCFF717DOE/,/files/ENCFF054ELJ/,/files/ENCFF597CJW/,/files/ENCFF532HFA/,/files/ENCFF971GBK/,/files/ENCFF203QOZ/,/files/ENCFF476IVX/,/files/ENCFF492EUX/,/files/ENCFF526NAR/		ENCBS447TCM,ENCBS328JBR	1,2	1		Homo sapiens	adult	48 years	5-Phenyl-1H-indole-3-acetic acid		1	μM	6	hour				/organisms/human/	/organisms/rice/	/replicates/bd6a88e3-ebbf-4b57-8b62-5159292d2d81/,/replicates/503b273e-3161-4ebd-abef-b957902bd09c/				capped RNA enrichment
/experiments/ENCSR516YGD/	ENCSR516YGD	PRO-cap	PRO-cap	tissue				Homo sapiens adrenal gland tissue female adult (41 years)	adrenal gland		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Adrenal gland.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF680XAE/,/files/ENCFF165ZYA/,/files/ENCFF746FDB/,/files/ENCFF397MCM/,/files/ENCFF790BBS/,/files/ENCFF993JCL/,/files/ENCFF788FEG/,/files/ENCFF971HZJ/,/files/ENCFF926OWN/,/files/ENCFF504MMC/,/files/ENCFF602GLU/,/files/ENCFF254YEP/,/files/ENCFF421FSV/,/files/ENCFF912QWV/,/files/ENCFF169VNA/		ENCBS885VYD	1	1,2		Homo sapiens	adult	41 years												/replicates/69ce2e23-4b46-4c83-b17a-a45b7a56c3a3/,/replicates/7221454e-7a03-41b9-b873-f2adaa333429/				capped RNA enrichment
/experiments/ENCSR015HKC/	ENCSR015HKC	PRO-cap	PRO-cap	tissue				Homo sapiens uterus tissue female adult (53 years)	uterus		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Uterus.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF093KCW/,/files/ENCFF989GIE/,/files/ENCFF374JHS/,/files/ENCFF768DOF/,/files/ENCFF640PKG/,/files/ENCFF219XVZ/,/files/ENCFF004VSY/,/files/ENCFF121DVZ/,/files/ENCFF195ZRE/,/files/ENCFF107EPE/,/files/ENCFF055SYJ/,/files/ENCFF664FMI/,/files/ENCFF170SHE/,/files/ENCFF104OEZ/,/files/ENCFF222AXA/		ENCBS564CNR	1	1,2		Homo sapiens	adult	53 years												/replicates/6c430c62-73b5-453d-a455-d6a468ffffca/,/replicates/dc30b03a-5a76-467b-920b-75db5efb0e13/				capped RNA enrichment
/experiments/ENCSR359PWL/	ENCSR359PWL	PRO-cap	PRO-cap	cell line				Homo sapiens H9	H9		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in H9 ESCs.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF418YVQ/,/files/ENCFF545XGG/,/files/ENCFF933GXD/,/files/ENCFF561DGG/,/files/ENCFF445RHG/,/files/ENCFF385WXX/,/files/ENCFF215SMP/,/files/ENCFF005WRA/,/files/ENCFF721JPD/,/files/ENCFF471WQZ/,/files/ENCFF555OVY/,/files/ENCFF856BBT/,/files/ENCFF413JCV/,/files/ENCFF485RRL/,/files/ENCFF535QQD/		ENCBS319XNA,ENCBS799NXG	1,2	1		Homo sapiens	embryonic	5 days												/replicates/50362975-a750-4d4a-86f5-ea324daf4396/,/replicates/f2c79194-85a6-476c-9f20-e2ecfe8c49cc/				capped RNA enrichment
/experiments/ENCSR845TMF/	ENCSR845TMF	PRO-cap	PRO-cap	tissue				Homo sapiens prostate gland tissue male adult (54 years)	prostate gland		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Prostate gland.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF626ZDT/,/files/ENCFF560FKQ/,/files/ENCFF841FSA/,/files/ENCFF666FCO/,/files/ENCFF857ROK/,/files/ENCFF738GEJ/,/files/ENCFF626BBW/,/files/ENCFF955PPN/,/files/ENCFF834FXC/,/files/ENCFF147FRR/,/files/ENCFF108BYD/,/files/ENCFF745FEP/,/files/ENCFF351UZK/,/files/ENCFF702TIW/,/files/ENCFF545CZN/		ENCBS029PCI	1	1,2		Homo sapiens	adult	54 years												/replicates/79f493bc-1a45-47f4-9cc8-6b9eee7d525d/,/replicates/157bb3e8-2f11-4720-9a37-c58707f2f631/				capped RNA enrichment
/experiments/ENCSR222JNI/	ENCSR222JNI	PRO-cap	PRO-cap	in vitro differentiated cells				Homo sapiens endothelial cell	endothelial cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in PGP-1 derived endothelial cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF635VOH/,/files/ENCFF431VEX/,/files/ENCFF314RSX/,/files/ENCFF642ZTN/,/files/ENCFF047NRE/,/files/ENCFF193OWV/,/files/ENCFF830XHQ/,/files/ENCFF243UAR/,/files/ENCFF396FUP/,/files/ENCFF460FFB/,/files/ENCFF271MHZ/,/files/ENCFF679EAV/,/files/ENCFF601PHI/,/files/ENCFF557RUV/,/files/ENCFF222YME/		ENCBS947AKF,ENCBS451BGO	1,2	1		Homo sapiens	adult	53 years												/replicates/d63202f3-d3b3-47ad-9a89-2d067e24b393/,/replicates/40fc7f08-5185-46b5-9f49-827612ae4eb4/				capped RNA enrichment
/experiments/ENCSR216FUJ/	ENCSR216FUJ	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Breast Carcinoma in the Brain tissue female adult (79 years)	Metastatic Breast Carcinoma in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic breast cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF209QZH/,/files/ENCFF411GXN/,/files/ENCFF754KIM/,/files/ENCFF012DXF/,/files/ENCFF166JKK/,/files/ENCFF123WWQ/,/files/ENCFF714CZW/,/files/ENCFF719FZG/,/files/ENCFF884MQN/,/files/ENCFF107NKT/,/files/ENCFF860VBH/,/files/ENCFF315JID/,/files/ENCFF264CFT/,/files/ENCFF530MYN/,/files/ENCFF993PWQ/		ENCBS333QSD	1	1,2		Homo sapiens	adult	79 years												/replicates/762409a1-b984-43ec-9bbf-8bfc3a44f739/,/replicates/eec58f64-429d-427f-b16f-20f21d655e4b/				capped RNA enrichment
/experiments/ENCSR889PCF/	ENCSR889PCF	PRO-cap	PRO-cap	tissue				Homo sapiens bile duct tissue female adult (41 years)	bile duct		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Bile duct.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF251PNH/,/files/ENCFF934REM/,/files/ENCFF758FDY/,/files/ENCFF695DPS/,/files/ENCFF717LZK/,/files/ENCFF690DFV/,/files/ENCFF911PIH/,/files/ENCFF771NOT/,/files/ENCFF702ALW/,/files/ENCFF241KDX/,/files/ENCFF294YFJ/,/files/ENCFF914XVA/,/files/ENCFF108NST/,/files/ENCFF901GLD/,/files/ENCFF250RGI/,/files/ENCFF727CNE/,/files/ENCFF155ZMQ/,/files/ENCFF736ACD/		ENCBS886UTZ	1	2,1		Homo sapiens	adult	41 years												/replicates/b80d47ad-8c90-4075-812d-d8bf177d4e41/,/replicates/c96b0187-54d2-4076-9a97-3068480dd66a/				capped RNA enrichment
/experiments/ENCSR153AON/	ENCSR153AON	PRO-cap	PRO-cap	tissue				Homo sapiens esophagus squamous epithelium tissue female adult (53 years)	esophagus squamous epithelium		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Esophagus squamous epithelium.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF681MOL/,/files/ENCFF579AGZ/,/files/ENCFF306QBU/,/files/ENCFF711CSU/,/files/ENCFF180FRH/,/files/ENCFF337YZQ/,/files/ENCFF893CEU/,/files/ENCFF254XGJ/,/files/ENCFF405ANW/,/files/ENCFF125OLI/,/files/ENCFF238YSG/,/files/ENCFF884SDH/,/files/ENCFF502ETO/,/files/ENCFF835NDO/,/files/ENCFF143JJS/		ENCBS620ERG	1	1,2		Homo sapiens	adult	53 years												/replicates/64889c41-a262-4032-98e9-86943196e1f2/,/replicates/333a7dca-f492-4e0b-82e5-679f35757052/				capped RNA enrichment
/experiments/ENCSR436JXW/	ENCSR436JXW	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Breast Carcinoma in the Brain tissue female adult (72 years)	Metastatic Breast Carcinoma in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic breast cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF902NNT/,/files/ENCFF112WXK/,/files/ENCFF205DRW/,/files/ENCFF614WHN/,/files/ENCFF622OYR/,/files/ENCFF117QKA/,/files/ENCFF566TEM/,/files/ENCFF354UMX/,/files/ENCFF799POK/,/files/ENCFF972LSK/,/files/ENCFF152XNA/,/files/ENCFF048GTY/,/files/ENCFF867TWQ/,/files/ENCFF779UEK/,/files/ENCFF819ZJV/		ENCBS240WOG	1	2,1		Homo sapiens	adult	72 years												/replicates/e9f0490c-dfdb-4813-b2f1-d748eb614413/,/replicates/a76f2a6f-2e37-424f-ab46-160f136181e1/				capped RNA enrichment
/experiments/ENCSR660UDB/	ENCSR660UDB	PRO-cap	PRO-cap	tissue				Homo sapiens kidney tissue female adult (53 years)	kidney		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Kidney.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF707NBU/,/files/ENCFF775MHR/,/files/ENCFF723MOS/,/files/ENCFF119UZZ/,/files/ENCFF063OJO/,/files/ENCFF376ZVJ/,/files/ENCFF390GPP/,/files/ENCFF566GMC/,/files/ENCFF752YFP/,/files/ENCFF471TGJ/,/files/ENCFF909CGL/,/files/ENCFF163OAY/,/files/ENCFF159IQS/,/files/ENCFF455EZD/,/files/ENCFF551SZI/,/files/ENCFF676MDX/,/files/ENCFF229RUH/,/files/ENCFF779UBR/		ENCBS990UCT	1	2,1		Homo sapiens	adult	53 years												/replicates/aa84807d-e246-46c7-b0bd-95b18ad7a7c4/,/replicates/0b213958-c88f-4af1-aae0-d6d8e5014719/				capped RNA enrichment
/experiments/ENCSR235BZZ/	ENCSR235BZZ	PRO-cap	PRO-cap	tissue				Homo sapiens gastrocnemius medialis tissue female adult (53 years)	gastrocnemius medialis		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Gastrocnemius medialis.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF054HLX/,/files/ENCFF787EKT/,/files/ENCFF203WFW/,/files/ENCFF433XLO/,/files/ENCFF356IIY/,/files/ENCFF765BHN/,/files/ENCFF719ZVD/,/files/ENCFF571LXV/,/files/ENCFF864XXD/,/files/ENCFF509QWN/,/files/ENCFF306RKQ/,/files/ENCFF849UZN/,/files/ENCFF391ZCG/,/files/ENCFF923CQZ/,/files/ENCFF998LSM/,/files/ENCFF750LDC/,/files/ENCFF439DMK/,/files/ENCFF656JCS/		ENCBS081ZOP	1	2,1		Homo sapiens	adult	53 years												/replicates/49404b49-e768-4f07-94c3-f3b2c7a6a870/,/replicates/9bfe9ac6-0cf6-4478-935d-a8b02822c6fc/				capped RNA enrichment
/experiments/ENCSR216UNW/	ENCSR216UNW	PRO-cap	PRO-cap	tissue				Homo sapiens lower lobe of left lung tissue male adult (37 years)	lower lobe of left lung		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Lower lobe of left lung.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF916GSI/,/files/ENCFF567EXR/,/files/ENCFF753VDE/,/files/ENCFF249ZBY/,/files/ENCFF482NSN/,/files/ENCFF974IFB/,/files/ENCFF322NLN/,/files/ENCFF301YDD/,/files/ENCFF831NHA/,/files/ENCFF993DBF/,/files/ENCFF657ATB/,/files/ENCFF822ZGP/,/files/ENCFF245EYN/,/files/ENCFF885EYN/,/files/ENCFF665FIG/,/files/ENCFF995OTA/,/files/ENCFF910ETJ/,/files/ENCFF289PSP/		ENCBS867JXK	1	2,1		Homo sapiens	adult	37 years												/replicates/6577ea18-846f-4d0d-af4b-dd430ce1456f/,/replicates/30d42965-0596-4bf3-8d08-c9bd263f8218/				capped RNA enrichment
/experiments/ENCSR813CRU/	ENCSR813CRU	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Breast Carcinoma in the Brain tissue female adult (71 years)	Metastatic Breast Carcinoma in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic breast cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF106GFL/,/files/ENCFF692HBM/,/files/ENCFF478YTT/,/files/ENCFF066UYH/,/files/ENCFF109DZI/,/files/ENCFF031FCQ/,/files/ENCFF850XMA/,/files/ENCFF610LFV/,/files/ENCFF166QKH/,/files/ENCFF073WGY/,/files/ENCFF870SVA/,/files/ENCFF816FSG/,/files/ENCFF107ZAZ/,/files/ENCFF021QII/,/files/ENCFF603RSU/		ENCBS446IML	1	2,1		Homo sapiens	adult	71 years												/replicates/11aca28c-d005-453d-bc9a-c28fa0ea3993/,/replicates/634f64c4-f147-439d-a105-0c3aca2108b5/				capped RNA enrichment
/experiments/ENCSR829KWG/	ENCSR829KWG	PRO-cap	PRO-cap	primary cell				Homo sapiens natural killer cell	natural killer cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in NK cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF391OHY/,/files/ENCFF766IVI/,/files/ENCFF716DHF/,/files/ENCFF878UUR/,/files/ENCFF213FLM/,/files/ENCFF945FYM/,/files/ENCFF015BWI/,/files/ENCFF415KLD/,/files/ENCFF325AUT/,/files/ENCFF435YKE/,/files/ENCFF150ZVK/,/files/ENCFF427KWJ/,/files/ENCFF718BKN/,/files/ENCFF775DNF/,/files/ENCFF843WJV/,/files/ENCFF201GBY/,/files/ENCFF799WER/,/files/ENCFF040HTO/		ENCBS568UEB	1	2,1		Homo sapiens	unknown													/replicates/46e7b029-3966-4c02-86b4-42b6980a8009/,/replicates/59d6e750-7425-416d-9b6b-d0b36670a1ca/				capped RNA enrichment
/experiments/ENCSR380VKC/	ENCSR380VKC	PRO-cap	PRO-cap	tissue				Homo sapiens heart right ventricle tissue female adult (41 years)	heart right ventricle		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Right ventricle of heart.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF676CKD/,/files/ENCFF264KBF/,/files/ENCFF777CHT/,/files/ENCFF165CXM/,/files/ENCFF866NAG/,/files/ENCFF206ADW/,/files/ENCFF007KPF/,/files/ENCFF505GQE/,/files/ENCFF183FGW/,/files/ENCFF467WQV/,/files/ENCFF349XFX/,/files/ENCFF602AWB/,/files/ENCFF434LVH/,/files/ENCFF487OHG/,/files/ENCFF746GWM/,/files/ENCFF405KBC/,/files/ENCFF269DVJ/,/files/ENCFF865WUU/		ENCBS498MDO	1	1,2		Homo sapiens	adult	41 years												/replicates/f7f0e46b-ce88-4b47-ad04-2e9136820d5c/,/replicates/12efbc4d-ed19-42c2-b2f4-07571bd6df91/				capped RNA enrichment
/experiments/ENCSR220XSM/	ENCSR220XSM	PRO-cap	PRO-cap	cell line				Homo sapiens K562	K562	GEO:GSE284853	A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in K562 cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF583FVG/,/files/ENCFF155YEA/,/files/ENCFF298PQK/,/files/ENCFF084GIA/,/files/ENCFF191TQL/,/files/ENCFF131OEV/,/files/ENCFF633JKZ/,/files/ENCFF082TEE/,/files/ENCFF850NZE/,/files/ENCFF364CCA/,/files/ENCFF918QKQ/,/files/ENCFF861JFD/,/files/ENCFF051LUE/,/files/ENCFF963WTD/		ENCBS165TOO	1	1,2		Homo sapiens	adult	53 years												/replicates/9938ce82-a8ca-4175-869c-a23bc9174ed2/,/replicates/3f19928c-14fd-4cfc-9f9e-4cec84014941/				capped RNA enrichment
/experiments/ENCSR733DAS/	ENCSR733DAS	PRO-cap	PRO-cap	cell line				Homo sapiens HEK293T genetically modified (insertion) using CRISPR targeting H. sapiens ZNF143 treated with 500 nM dTAGV-1 for 6 hours	HEK293T		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in ZNF143_T cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF186YGS/,/files/ENCFF499CKK/,/files/ENCFF073ULB/,/files/ENCFF148SBV/,/files/ENCFF117UKX/,/files/ENCFF117QMO/,/files/ENCFF188NDA/,/files/ENCFF462XCI/,/files/ENCFF726DCR/,/files/ENCFF603FIP/,/files/ENCFF793MKG/,/files/ENCFF023FGG/,/files/ENCFF399PVP/,/files/ENCFF252RLM/,/files/ENCFF023BDU/		ENCBS868ZCQ,ENCBS997DQU	1,2	1		Homo sapiens	embryonic		dTAGV-1		500	nM	6	hour				/organisms/human/		/replicates/7f776445-0596-4133-9502-0db10d5de6ad/,/replicates/cf2af3e1-5278-469e-98ba-0a5e48bacc99/				capped RNA enrichment
/experiments/ENCSR269FMG/	ENCSR269FMG	PRO-cap	PRO-cap	tissue				Homo sapiens liver tissue female adult (53 years)	liver		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Liver.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF041TCH/,/files/ENCFF830ARZ/,/files/ENCFF603GHL/,/files/ENCFF448MZI/,/files/ENCFF135CQS/,/files/ENCFF924AIA/,/files/ENCFF142OJR/,/files/ENCFF063LEB/,/files/ENCFF374PPX/,/files/ENCFF786ZYW/,/files/ENCFF912ZPG/,/files/ENCFF557DCP/,/files/ENCFF776DVD/,/files/ENCFF626MJY/,/files/ENCFF532AWZ/,/files/ENCFF150GPU/,/files/ENCFF788OIB/,/files/ENCFF243TKL/		ENCBS173OFM	1	2,1		Homo sapiens	adult	53 years												/replicates/739e036c-632a-422d-99bf-df429d054a68/,/replicates/ee92260e-75e4-4162-b069-599459601397/				capped RNA enrichment
